datetime,site_uid,nitrate_con,discharge
2013-05-24 19:30:00+00:00,USGS-05480986,40.9,7.9
2013-05-24 19:45:00+00:00,USGS-05480986,40.9,7.9
2013-05-24 20:00:00+00:00,USGS-05480986,40.9,7.9
2013-05-24 20:15:00+00:00,USGS-05480986,40.9,7.9
2013-05-24 20:30:00+00:00,USGS-05480986,40.9,7.9
2013-05-24 20:45:00+00:00,USGS-05480986,40.9,7.9
2013-05-24 21:00:00+00:00,USGS-05480986,40.9,7.9
2013-05-24 21:15:00+00:00,USGS-05480986,40.9,7.9
2013-05-24 21:30:00+00:00,USGS-05480986,40.9,7.9
2013-05-24 21:45:00+00:00,USGS-05480986,40.9,7.9
2013-05-24 22:00:00+00:00,USGS-05480986,40.9,7.9
2013-05-24 22:15:00+00:00,USGS-05480986,40.9,7.9
2013-05-24 22:30:00+00:00,USGS-05480986,40.9,7.9
2013-05-24 22:45:00+00:00,USGS-05480986,40.9,7.9
2013-05-24 23:00:00+00:00,USGS-05480986,40.9,8.13
2013-05-24 23:15:00+00:00,USGS-05480986,40.9,7.9
2013-05-24 23:30:00+00:00,USGS-05480986,40.9,7.9
2013-05-24 23:45:00+00:00,USGS-05480986,40.9,7.9
2013-05-25 00:00:00+00:00,USGS-05480986,41.0,8.13
2013-05-25 00:15:00+00:00,USGS-05480986,41.0,7.9
2013-05-25 00:30:00+00:00,USGS-05480986,40.9,8.13
2013-05-25 00:45:00+00:00,USGS-05480986,40.9,8.13
2013-05-25 01:00:00+00:00,USGS-05480986,40.9,8.13
2013-05-25 01:15:00+00:00,USGS-05480986,40.9,8.13
2013-05-25 01:30:00+00:00,USGS-05480986,40.9,8.13
2013-05-25 01:45:00+00:00,USGS-05480986,41.0,8.13
2013-05-25 02:00:00+00:00,USGS-05480986,40.9,8.13
2013-05-25 02:15:00+00:00,USGS-05480986,41.0,8.13
2013-05-25 02:30:00+00:00,USGS-05480986,41.0,8.13
2013-05-25 02:45:00+00:00,USGS-05480986,41.0,8.13
2013-05-25 03:00:00+00:00,USGS-05480986,41.0,8.13
2013-05-25 03:15:00+00:00,USGS-05480986,41.0,8.13
2013-05-25 03:30:00+00:00,USGS-05480986,41.0,8.13
2013-05-25 03:45:00+00:00,USGS-05480986,41.0,8.13
2013-05-25 04:00:00+00:00,USGS-05480986,41.0,8.13
2013-05-25 04:15:00+00:00,USGS-05480986,41.1,8.13
2013-05-25 04:30:00+00:00,USGS-05480986,41.1,8.37
2013-05-25 04:45:00+00:00,USGS-05480986,41.1,8.13
2013-05-25 05:00:00+00:00,USGS-05480986,41.1,8.13
2013-05-25 05:15:00+00:00,USGS-05480986,41.1,8.13
2013-05-25 05:30:00+00:00,USGS-05480986,41.2,8.13
2013-05-25 05:45:00+00:00,USGS-05480986,41.2,8.13
2013-05-25 06:00:00+00:00,USGS-05480986,41.2,8.13
2013-05-25 06:15:00+00:00,USGS-05480986,41.1,8.13
2013-05-25 06:30:00+00:00,USGS-05480986,41.1,8.13
2013-05-25 06:45:00+00:00,USGS-05480986,41.1,8.13
2013-05-25 07:00:00+00:00,USGS-05480986,41.1,8.13
2013-05-25 07:15:00+00:00,USGS-05480986,41.2,7.9
2013-05-25 07:30:00+00:00,USGS-05480986,41.1,7.9
2013-05-25 07:45:00+00:00,USGS-05480986,41.1,7.9
2013-05-25 08:00:00+00:00,USGS-05480986,41.1,7.9
2013-05-25 08:15:00+00:00,USGS-05480986,41.1,7.9
2013-05-25 08:30:00+00:00,USGS-05480986,41.0,7.9
2013-05-25 08:45:00+00:00,USGS-05480986,41.0,7.9
2013-05-25 09:00:00+00:00,USGS-05480986,41.0,8.13
2013-05-25 09:15:00+00:00,USGS-05480986,41.0,7.9
2013-05-25 09:30:00+00:00,USGS-05480986,41.0,7.9
2013-05-25 09:45:00+00:00,USGS-05480986,41.0,7.9
2013-05-25 10:00:00+00:00,USGS-05480986,41.1,8.13
2013-05-25 10:15:00+00:00,USGS-05480986,41.0,8.13
2013-05-25 10:30:00+00:00,USGS-05480986,40.3,8.62
2013-05-25 10:45:00+00:00,USGS-05480986,39.7,8.62
2013-05-25 11:00:00+00:00,USGS-05480986,39.2,9.64
2013-05-25 11:15:00+00:00,USGS-05480986,38.9,9.38
2013-05-25 11:30:00+00:00,USGS-05480986,38.9,9.38
2013-05-25 11:45:00+00:00,USGS-05480986,38.8,9.38
2013-05-25 12:00:00+00:00,USGS-05480986,38.6,9.91
2013-05-25 12:15:00+00:00,USGS-05480986,38.4,9.91
2013-05-25 12:30:00+00:00,USGS-05480986,38.2,9.91
2013-05-25 12:45:00+00:00,USGS-05480986,38.0,9.91
2013-05-25 13:00:00+00:00,USGS-05480986,37.8,10.2
2013-05-25 13:15:00+00:00,USGS-05480986,37.3,10.6
2013-05-25 13:30:00+00:00,USGS-05480986,36.8,11.4
2013-05-25 13:45:00+00:00,USGS-05480986,36.5,11.9
2013-05-25 14:00:00+00:00,USGS-05480986,36.1,12.1
2013-05-25 14:15:00+00:00,USGS-05480986,35.8,12.6
2013-05-25 14:30:00+00:00,USGS-05480986,35.6,12.9
2013-05-25 14:45:00+00:00,USGS-05480986,35.5,14.0
2013-05-25 15:00:00+00:00,USGS-05480986,35.6,15.1
2013-05-25 15:15:00+00:00,USGS-05480986,35.6,17.5
2013-05-25 15:30:00+00:00,USGS-05480986,35.4,21.6
2013-05-25 15:45:00+00:00,USGS-05480986,34.3,27.3
2013-05-25 16:00:00+00:00,USGS-05480986,31.5,33.5
2013-05-25 16:15:00+00:00,USGS-05480986,29.4,44.8
2013-05-25 16:30:00+00:00,USGS-05480986,30.3,57.6
2013-05-25 16:45:00+00:00,USGS-05480986,31.1,69.2
2013-05-25 17:00:00+00:00,USGS-05480986,31.6,78.9
2013-05-25 17:15:00+00:00,USGS-05480986,30.7,85.6
2013-05-25 17:30:00+00:00,USGS-05480986,28.9,91.8
2013-05-25 17:45:00+00:00,USGS-05480986,27.3,96.8
2013-05-25 18:00:00+00:00,USGS-05480986,27.0,100.0
2013-05-25 18:15:00+00:00,USGS-05480986,27.3,103.0
2013-05-25 18:30:00+00:00,USGS-05480986,27.9,102.0
2013-05-25 18:45:00+00:00,USGS-05480986,28.4,106.0
2013-05-25 19:00:00+00:00,USGS-05480986,28.7,109.0
2013-05-25 19:15:00+00:00,USGS-05480986,29.0,108.0
2013-05-25 19:30:00+00:00,USGS-05480986,29.3,107.0
2013-05-25 19:45:00+00:00,USGS-05480986,29.6,106.0
2013-05-25 20:00:00+00:00,USGS-05480986,29.8,108.0
2013-05-25 20:15:00+00:00,USGS-05480986,29.9,107.0
2013-05-25 20:30:00+00:00,USGS-05480986,29.9,107.0
2013-05-25 20:45:00+00:00,USGS-05480986,30.5,104.0
2013-05-25 21:00:00+00:00,USGS-05480986,30.6,102.0
2013-05-25 21:15:00+00:00,USGS-05480986,30.7,97.5
2013-05-25 21:30:00+00:00,USGS-05480986,31.0,100.0
2013-05-25 21:45:00+00:00,USGS-05480986,31.5,102.0
2013-05-25 22:00:00+00:00,USGS-05480986,31.6,96.8
2013-05-25 22:15:00+00:00,USGS-05480986,32.1,95.6
2013-05-25 22:30:00+00:00,USGS-05480986,32.1,97.5
2013-05-25 22:45:00+00:00,USGS-05480986,32.4,92.5
2013-05-25 23:00:00+00:00,USGS-05480986,32.5,93.8
2013-05-25 23:15:00+00:00,USGS-05480986,32.7,90.6
2013-05-25 23:30:00+00:00,USGS-05480986,32.8,90.6
2013-05-25 23:45:00+00:00,USGS-05480986,32.8,88.7
2013-05-26 00:00:00+00:00,USGS-05480986,33.0,87.4
2013-05-26 00:15:00+00:00,USGS-05480986,33.0,85.6
2013-05-26 00:30:00+00:00,USGS-05480986,33.0,86.2
2013-05-26 00:45:00+00:00,USGS-05480986,33.1,85.0
2013-05-26 01:00:00+00:00,USGS-05480986,33.2,83.7
2013-05-26 01:15:00+00:00,USGS-05480986,33.2,83.1
2013-05-26 01:30:00+00:00,USGS-05480986,33.3,81.3
2013-05-26 01:45:00+00:00,USGS-05480986,33.6,80.7
2013-05-26 02:00:00+00:00,USGS-05480986,33.6,81.3
2013-05-26 02:15:00+00:00,USGS-05480986,33.6,78.9
2013-05-26 02:30:00+00:00,USGS-05480986,33.6,78.3
2013-05-26 02:45:00+00:00,USGS-05480986,33.6,78.3
2013-05-26 03:00:00+00:00,USGS-05480986,33.7,77.8
2013-05-26 03:15:00+00:00,USGS-05480986,33.8,76.0
2013-05-26 03:30:00+00:00,USGS-05480986,33.8,75.4
2013-05-26 03:45:00+00:00,USGS-05480986,34.0,74.9
2013-05-26 04:00:00+00:00,USGS-05480986,34.0,75.4
2013-05-26 04:15:00+00:00,USGS-05480986,34.0,75.4
2013-05-26 04:30:00+00:00,USGS-05480986,34.1,72.6
2013-05-26 04:45:00+00:00,USGS-05480986,34.1,73.7
2013-05-26 05:00:00+00:00,USGS-05480986,34.1,72.6
2013-05-26 05:15:00+00:00,USGS-05480986,34.0,72.6
2013-05-26 05:30:00+00:00,USGS-05480986,34.2,71.4
2013-05-26 05:45:00+00:00,USGS-05480986,34.0,70.3
2013-05-26 06:00:00+00:00,USGS-05480986,34.0,70.3
2013-05-26 06:15:00+00:00,USGS-05480986,34.1,69.2
2013-05-26 06:30:00+00:00,USGS-05480986,34.0,68.1
2013-05-26 06:45:00+00:00,USGS-05480986,34.2,69.8
2013-05-26 07:00:00+00:00,USGS-05480986,34.2,68.1
2013-05-26 07:15:00+00:00,USGS-05480986,34.2,68.7
2013-05-26 07:30:00+00:00,USGS-05480986,34.2,68.7
2013-05-26 07:45:00+00:00,USGS-05480986,34.2,68.1
2013-05-26 08:00:00+00:00,USGS-05480986,34.2,66.4
2013-05-26 08:15:00+00:00,USGS-05480986,34.2,69.2
2013-05-26 08:30:00+00:00,USGS-05480986,34.4,65.8
2013-05-26 08:45:00+00:00,USGS-05480986,34.2,66.4
2013-05-26 09:00:00+00:00,USGS-05480986,34.2,67.5
2013-05-26 09:15:00+00:00,USGS-05480986,34.3,65.3
2013-05-26 09:30:00+00:00,USGS-05480986,34.2,66.4
2013-05-26 09:45:00+00:00,USGS-05480986,34.3,64.7
2013-05-26 10:00:00+00:00,USGS-05480986,34.4,65.3
2013-05-26 10:15:00+00:00,USGS-05480986,34.4,64.7
2013-05-26 10:30:00+00:00,USGS-05480986,34.4,63.6
2013-05-26 10:45:00+00:00,USGS-05480986,34.5,64.7
2013-05-26 11:00:00+00:00,USGS-05480986,34.6,65.3
2013-05-26 11:15:00+00:00,USGS-05480986,34.8,64.7
2013-05-26 11:30:00+00:00,USGS-05480986,34.8,63.6
2013-05-26 11:45:00+00:00,USGS-05480986,34.8,63.0
2013-05-26 12:00:00+00:00,USGS-05480986,34.8,63.0
2013-05-26 12:15:00+00:00,USGS-05480986,35.0,63.6
2013-05-26 12:30:00+00:00,USGS-05480986,34.9,63.0
2013-05-26 12:45:00+00:00,USGS-05480986,34.9,64.1
2013-05-26 13:00:00+00:00,USGS-05480986,35.0,63.0
2013-05-26 13:15:00+00:00,USGS-05480986,34.6,64.7
2013-05-26 13:30:00+00:00,USGS-05480986,34.4,66.4
2013-05-26 13:45:00+00:00,USGS-05480986,34.0,65.8
2013-05-26 14:00:00+00:00,USGS-05480986,34.2,65.8
2013-05-26 14:15:00+00:00,USGS-05480986,34.3,67.5
2013-05-26 14:30:00+00:00,USGS-05480986,34.0,70.9
2013-05-26 14:45:00+00:00,USGS-05480986,33.8,74.3
2013-05-26 15:00:00+00:00,USGS-05480986,32.8,88.1
2013-05-26 15:15:00+00:00,USGS-05480986,30.0,94.4
2013-05-26 15:30:00+00:00,USGS-05480986,29.7,102.0
2013-05-26 15:45:00+00:00,USGS-05480986,29.1,112.0
2013-05-26 16:00:00+00:00,USGS-05480986,28.1,122.0
2013-05-26 16:15:00+00:00,USGS-05480986,26.0,131.0
2013-05-26 16:30:00+00:00,USGS-05480986,23.6,139.0
2013-05-26 16:45:00+00:00,USGS-05480986,22.6,147.0
2013-05-26 17:00:00+00:00,USGS-05480986,22.6,155.0
2013-05-26 17:15:00+00:00,USGS-05480986,21.8,170.0
2013-05-26 17:30:00+00:00,USGS-05480986,21.1,181.0
2013-05-26 17:45:00+00:00,USGS-05480986,20.4,193.0
2013-05-26 18:00:00+00:00,USGS-05480986,19.7,198.0
2013-05-26 18:15:00+00:00,USGS-05480986,19.5,204.0
2013-05-26 18:30:00+00:00,USGS-05480986,19.2,210.0
2013-05-26 18:45:00+00:00,USGS-05480986,19.4,207.0
2013-05-26 19:00:00+00:00,USGS-05480986,19.2,206.0
2013-05-26 19:15:00+00:00,USGS-05480986,19.4,199.0
2013-05-26 19:30:00+00:00,USGS-05480986,19.7,197.0
2013-05-26 19:45:00+00:00,USGS-05480986,20.2,190.0
2013-05-26 20:00:00+00:00,USGS-05480986,20.9,187.0
2013-05-26 20:15:00+00:00,USGS-05480986,21.4,185.0
2013-05-26 20:30:00+00:00,USGS-05480986,21.4,179.0
2013-05-26 20:45:00+00:00,USGS-05480986,21.9,171.0
2013-05-26 21:00:00+00:00,USGS-05480986,22.5,163.0
2013-05-26 21:15:00+00:00,USGS-05480986,22.8,158.0
2013-05-26 21:30:00+00:00,USGS-05480986,23.0,154.0
2013-05-26 21:45:00+00:00,USGS-05480986,22.9,148.0
2013-05-26 22:00:00+00:00,USGS-05480986,22.8,143.0
2013-05-26 22:15:00+00:00,USGS-05480986,23.0,143.0
2013-05-26 22:30:00+00:00,USGS-05480986,22.9,141.0
2013-05-26 22:45:00+00:00,USGS-05480986,23.1,141.0
2013-05-26 23:00:00+00:00,USGS-05480986,23.2,136.0
2013-05-26 23:15:00+00:00,USGS-05480986,23.3,137.0
2013-05-26 23:30:00+00:00,USGS-05480986,23.4,134.0
2013-05-26 23:45:00+00:00,USGS-05480986,23.6,132.0
2013-05-27 00:00:00+00:00,USGS-05480986,23.8,132.0
2013-05-27 00:15:00+00:00,USGS-05480986,23.9,130.0
2013-05-27 00:30:00+00:00,USGS-05480986,24.0,129.0
2013-05-27 00:45:00+00:00,USGS-05480986,24.1,
2013-05-27 01:00:00+00:00,USGS-05480986,24.3,131.0
2013-05-27 01:15:00+00:00,USGS-05480986,24.5,128.0
2013-05-27 01:30:00+00:00,USGS-05480986,24.5,127.0
2013-05-27 01:45:00+00:00,USGS-05480986,24.6,129.0
2013-05-27 02:00:00+00:00,USGS-05480986,24.6,124.0
2013-05-27 02:15:00+00:00,USGS-05480986,24.9,125.0
2013-05-27 02:30:00+00:00,USGS-05480986,24.8,122.0
2013-05-27 02:45:00+00:00,USGS-05480986,25.1,122.0
2013-05-27 03:00:00+00:00,USGS-05480986,25.2,123.0
2013-05-27 03:15:00+00:00,USGS-05480986,25.2,125.0
2013-05-27 03:30:00+00:00,USGS-05480986,25.2,126.0
2013-05-27 03:45:00+00:00,USGS-05480986,24.8,127.0
2013-05-27 04:00:00+00:00,USGS-05480986,24.2,127.0
2013-05-27 04:15:00+00:00,USGS-05480986,24.8,131.0
2013-05-27 04:30:00+00:00,USGS-05480986,24.5,131.0
2013-05-27 04:45:00+00:00,USGS-05480986,24.9,131.0
2013-05-27 05:00:00+00:00,USGS-05480986,24.8,133.0
2013-05-27 05:15:00+00:00,USGS-05480986,24.8,133.0
2013-05-27 05:30:00+00:00,USGS-05480986,24.6,133.0
2013-05-27 05:45:00+00:00,USGS-05480986,24.7,131.0
2013-05-27 06:00:00+00:00,USGS-05480986,24.7,133.0
2013-05-27 06:15:00+00:00,USGS-05480986,25.0,133.0
2013-05-27 06:30:00+00:00,USGS-05480986,24.7,131.0
2013-05-27 06:45:00+00:00,USGS-05480986,24.9,133.0
2013-05-27 07:00:00+00:00,USGS-05480986,24.8,133.0
2013-05-27 07:15:00+00:00,USGS-05480986,24.9,132.0
2013-05-27 07:30:00+00:00,USGS-05480986,24.6,133.0
2013-05-27 07:45:00+00:00,USGS-05480986,24.6,133.0
2013-05-27 08:00:00+00:00,USGS-05480986,24.6,131.0
2013-05-27 08:15:00+00:00,USGS-05480986,24.5,131.0
2013-05-27 08:30:00+00:00,USGS-05480986,24.4,131.0
2013-05-27 08:45:00+00:00,USGS-05480986,24.3,130.0
2013-05-27 09:00:00+00:00,USGS-05480986,24.7,130.0
2013-05-27 09:15:00+00:00,USGS-05480986,24.5,133.0
2013-05-27 09:30:00+00:00,USGS-05480986,24.4,132.0
2013-05-27 09:45:00+00:00,USGS-05480986,25.2,131.0
2013-05-27 10:00:00+00:00,USGS-05480986,24.6,135.0
2013-05-27 10:15:00+00:00,USGS-05480986,24.2,135.0
2013-05-27 10:30:00+00:00,USGS-05480986,24.1,136.0
2013-05-27 10:45:00+00:00,USGS-05480986,24.1,135.0
2013-05-27 11:00:00+00:00,USGS-05480986,24.2,140.0
2013-05-27 11:15:00+00:00,USGS-05480986,24.1,142.0
2013-05-27 11:30:00+00:00,USGS-05480986,23.8,144.0
2013-05-27 11:45:00+00:00,USGS-05480986,23.4,154.0
2013-05-27 12:00:00+00:00,USGS-05480986,23.1,155.0
2013-05-27 12:15:00+00:00,USGS-05480986,22.9,158.0
2013-05-27 12:30:00+00:00,USGS-05480986,22.7,183.0
2013-05-27 12:45:00+00:00,USGS-05480986,22.4,190.0
2013-05-27 13:00:00+00:00,USGS-05480986,21.9,190.0
2013-05-27 13:15:00+00:00,USGS-05480986,21.7,196.0
2013-05-27 13:30:00+00:00,USGS-05480986,21.3,210.0
2013-05-27 13:45:00+00:00,USGS-05480986,20.9,214.0
2013-05-27 14:00:00+00:00,USGS-05480986,20.7,210.0
2013-05-27 14:15:00+00:00,USGS-05480986,20.5,214.0
2013-05-27 14:30:00+00:00,USGS-05480986,20.5,224.0
2013-05-27 14:45:00+00:00,USGS-05480986,20.4,223.0
2013-05-27 15:00:00+00:00,USGS-05480986,20.3,227.0
2013-05-27 15:15:00+00:00,USGS-05480986,20.4,225.0
2013-05-27 15:30:00+00:00,USGS-05480986,20.3,233.0
2013-05-27 15:45:00+00:00,USGS-05480986,20.6,235.0
2013-05-27 16:00:00+00:00,USGS-05480986,20.7,228.0
2013-05-27 16:15:00+00:00,USGS-05480986,21.0,219.0
2013-05-27 16:30:00+00:00,USGS-05480986,21.5,215.0
2013-05-27 16:45:00+00:00,USGS-05480986,21.8,211.0
2013-05-27 17:00:00+00:00,USGS-05480986,22.0,207.0
2013-05-27 17:15:00+00:00,USGS-05480986,22.3,208.0
2013-05-27 17:30:00+00:00,USGS-05480986,22.4,204.0
2013-05-27 17:45:00+00:00,USGS-05480986,22.6,202.0
2013-05-27 18:00:00+00:00,USGS-05480986,22.6,202.0
2013-05-27 18:15:00+00:00,USGS-05480986,22.6,193.0
2013-05-27 18:30:00+00:00,USGS-05480986,22.7,194.0
2013-05-27 18:45:00+00:00,USGS-05480986,22.7,195.0
2013-05-27 19:00:00+00:00,USGS-05480986,22.6,192.0
2013-05-27 19:15:00+00:00,USGS-05480986,22.6,190.0
2013-05-27 19:30:00+00:00,USGS-05480986,22.7,185.0
2013-05-27 19:45:00+00:00,USGS-05480986,22.7,193.0
2013-05-27 20:00:00+00:00,USGS-05480986,22.7,189.0
2013-05-27 20:15:00+00:00,USGS-05480986,22.7,187.0
2013-05-27 20:30:00+00:00,USGS-05480986,22.7,190.0
2013-05-27 20:45:00+00:00,USGS-05480986,22.7,189.0
2013-05-27 21:00:00+00:00,USGS-05480986,22.8,190.0
2013-05-27 21:15:00+00:00,USGS-05480986,22.8,194.0
2013-05-27 21:30:00+00:00,USGS-05480986,22.6,186.0
2013-05-27 21:45:00+00:00,USGS-05480986,22.7,192.0
2013-05-27 22:00:00+00:00,USGS-05480986,22.6,184.0
2013-05-27 22:15:00+00:00,USGS-05480986,22.6,183.0
2013-05-27 22:30:00+00:00,USGS-05480986,22.6,186.0
2013-05-27 22:45:00+00:00,USGS-05480986,22.5,184.0
2013-05-27 23:00:00+00:00,USGS-05480986,22.4,187.0
2013-05-27 23:15:00+00:00,USGS-05480986,22.6,181.0
2013-05-27 23:30:00+00:00,USGS-05480986,22.7,185.0
2013-05-27 23:45:00+00:00,USGS-05480986,22.6,180.0
2013-05-28 00:00:00+00:00,USGS-05480986,22.8,176.0
2013-05-28 00:15:00+00:00,USGS-05480986,22.6,179.0
2013-05-28 00:30:00+00:00,USGS-05480986,22.7,173.0
2013-05-28 00:45:00+00:00,USGS-05480986,22.7,177.0
2013-05-28 01:00:00+00:00,USGS-05480986,22.8,173.0
2013-05-28 01:15:00+00:00,USGS-05480986,22.9,172.0
2013-05-28 01:30:00+00:00,USGS-05480986,22.8,170.0
2013-05-28 01:45:00+00:00,USGS-05480986,22.6,168.0
2013-05-28 02:00:00+00:00,USGS-05480986,22.5,169.0
2013-05-28 02:15:00+00:00,USGS-05480986,23.0,164.0
2013-05-28 02:30:00+00:00,USGS-05480986,22.7,164.0
2013-05-28 02:45:00+00:00,USGS-05480986,22.8,165.0
2013-05-28 03:00:00+00:00,USGS-05480986,22.8,160.0
2013-05-28 03:15:00+00:00,USGS-05480986,22.7,160.0
2013-05-28 03:30:00+00:00,USGS-05480986,22.7,160.0
2013-05-28 03:45:00+00:00,USGS-05480986,22.7,159.0
2013-05-28 04:00:00+00:00,USGS-05480986,22.7,157.0
2013-05-28 04:15:00+00:00,USGS-05480986,22.2,157.0
2013-05-28 04:30:00+00:00,USGS-05480986,22.4,158.0
2013-05-28 04:45:00+00:00,USGS-05480986,22.2,157.0
2013-05-28 05:00:00+00:00,USGS-05480986,22.4,153.0
2013-05-28 05:15:00+00:00,USGS-05480986,22.4,152.0
2013-05-28 05:30:00+00:00,USGS-05480986,22.6,151.0
2013-05-28 05:45:00+00:00,USGS-05480986,22.7,151.0
2013-05-28 06:00:00+00:00,USGS-05480986,22.4,148.0
2013-05-28 06:15:00+00:00,USGS-05480986,22.4,150.0
2013-05-28 06:30:00+00:00,USGS-05480986,22.2,146.0
2013-05-28 06:45:00+00:00,USGS-05480986,22.1,146.0
2013-05-28 07:00:00+00:00,USGS-05480986,22.2,147.0
2013-05-28 07:15:00+00:00,USGS-05480986,22.1,143.0
2013-05-28 07:30:00+00:00,USGS-05480986,22.3,144.0
2013-05-28 07:45:00+00:00,USGS-05480986,22.1,143.0
2013-05-28 08:00:00+00:00,USGS-05480986,22.3,144.0
2013-05-28 08:15:00+00:00,USGS-05480986,22.1,144.0
2013-05-28 08:30:00+00:00,USGS-05480986,22.4,143.0
2013-05-28 08:45:00+00:00,USGS-05480986,22.2,146.0
2013-05-28 09:00:00+00:00,USGS-05480986,22.2,143.0
2013-05-28 09:15:00+00:00,USGS-05480986,22.4,142.0
2013-05-28 09:30:00+00:00,USGS-05480986,22.4,141.0
2013-05-28 09:45:00+00:00,USGS-05480986,22.4,142.0
2013-05-28 10:00:00+00:00,USGS-05480986,22.3,142.0
2013-05-28 10:15:00+00:00,USGS-05480986,22.4,142.0
2013-05-28 10:30:00+00:00,USGS-05480986,22.6,141.0
2013-05-28 10:45:00+00:00,USGS-05480986,22.4,139.0
2013-05-28 11:00:00+00:00,USGS-05480986,22.7,140.0
2013-05-28 11:15:00+00:00,USGS-05480986,22.3,141.0
2013-05-28 11:30:00+00:00,USGS-05480986,22.4,139.0
2013-05-28 11:45:00+00:00,USGS-05480986,22.3,141.0
2013-05-28 12:00:00+00:00,USGS-05480986,22.4,138.0
2013-05-28 12:15:00+00:00,USGS-05480986,23.0,138.0
2013-05-28 12:30:00+00:00,USGS-05480986,22.6,140.0
2013-05-28 12:45:00+00:00,USGS-05480986,22.6,138.0
2013-05-28 13:00:00+00:00,USGS-05480986,22.6,138.0
2013-05-28 13:15:00+00:00,USGS-05480986,22.5,141.0
2013-05-28 13:30:00+00:00,USGS-05480986,22.6,139.0
2013-05-28 13:45:00+00:00,USGS-05480986,22.6,137.0
2013-05-28 14:00:00+00:00,USGS-05480986,22.7,138.0
2013-05-28 14:15:00+00:00,USGS-05480986,22.7,136.0
2013-05-28 14:30:00+00:00,USGS-05480986,22.8,135.0
2013-05-28 14:45:00+00:00,USGS-05480986,22.8,136.0
2013-05-28 15:00:00+00:00,USGS-05480986,22.8,136.0
2013-05-28 15:15:00+00:00,USGS-05480986,22.8,135.0
2013-05-28 15:30:00+00:00,USGS-05480986,22.9,134.0
2013-05-28 15:45:00+00:00,USGS-05480986,23.0,135.0
2013-05-28 16:00:00+00:00,USGS-05480986,22.9,135.0
2013-05-28 16:15:00+00:00,USGS-05480986,22.8,134.0
2013-05-28 16:30:00+00:00,USGS-05480986,22.8,133.0
2013-05-28 16:45:00+00:00,USGS-05480986,22.9,132.0
2013-05-28 17:00:00+00:00,USGS-05480986,22.9,134.0
2013-05-28 17:15:00+00:00,USGS-05480986,23.1,133.0
2013-05-28 17:30:00+00:00,USGS-05480986,23.1,133.0
2013-05-28 17:45:00+00:00,USGS-05480986,23.0,130.0
2013-05-28 18:00:00+00:00,USGS-05480986,23.1,132.0
2013-05-28 18:15:00+00:00,USGS-05480986,23.0,131.0
2013-05-28 18:30:00+00:00,USGS-05480986,23.0,131.0
2013-05-28 18:45:00+00:00,USGS-05480986,23.1,131.0
2013-05-28 19:00:00+00:00,USGS-05480986,23.0,131.0
2013-05-28 19:15:00+00:00,USGS-05480986,23.0,129.0
2013-05-28 19:30:00+00:00,USGS-05480986,23.0,131.0
2013-05-28 19:45:00+00:00,USGS-05480986,23.1,130.0
2013-05-28 20:00:00+00:00,USGS-05480986,23.3,128.0
2013-05-28 20:15:00+00:00,USGS-05480986,23.2,128.0
2013-05-28 20:30:00+00:00,USGS-05480986,23.2,127.0
2013-05-28 20:45:00+00:00,USGS-05480986,23.2,127.0
2013-05-28 21:00:00+00:00,USGS-05480986,23.2,128.0
2013-05-28 21:15:00+00:00,USGS-05480986,23.1,126.0
2013-05-28 21:30:00+00:00,USGS-05480986,23.2,124.0
2013-05-28 21:45:00+00:00,USGS-05480986,23.1,127.0
2013-05-28 22:00:00+00:00,USGS-05480986,23.1,126.0
2013-05-28 22:15:00+00:00,USGS-05480986,23.4,124.0
2013-05-28 22:30:00+00:00,USGS-05480986,23.2,122.0
2013-05-28 22:45:00+00:00,USGS-05480986,23.2,120.0
2013-05-28 23:00:00+00:00,USGS-05480986,23.3,123.0
2013-05-28 23:15:00+00:00,USGS-05480986,23.2,123.0
2013-05-28 23:30:00+00:00,USGS-05480986,23.2,120.0
2013-05-28 23:45:00+00:00,USGS-05480986,23.3,122.0
2013-05-29 00:00:00+00:00,USGS-05480986,23.2,122.0
2013-05-29 00:15:00+00:00,USGS-05480986,23.3,120.0
2013-05-29 00:30:00+00:00,USGS-05480986,23.3,120.0
2013-05-29 00:45:00+00:00,USGS-05480986,23.2,119.0
2013-05-29 01:00:00+00:00,USGS-05480986,23.4,121.0
2013-05-29 01:15:00+00:00,USGS-05480986,23.2,118.0
2013-05-29 01:30:00+00:00,USGS-05480986,23.4,117.0
2013-05-29 01:45:00+00:00,USGS-05480986,23.2,118.0
2013-05-29 02:00:00+00:00,USGS-05480986,23.2,116.0
2013-05-29 02:15:00+00:00,USGS-05480986,23.2,117.0
2013-05-29 02:30:00+00:00,USGS-05480986,23.2,116.0
2013-05-29 02:45:00+00:00,USGS-05480986,23.2,116.0
2013-05-29 03:00:00+00:00,USGS-05480986,23.2,116.0
2013-05-29 03:15:00+00:00,USGS-05480986,23.2,118.0
2013-05-29 03:30:00+00:00,USGS-05480986,23.2,118.0
2013-05-29 03:45:00+00:00,USGS-05480986,23.0,117.0
2013-05-29 04:00:00+00:00,USGS-05480986,23.1,117.0
2013-05-29 04:15:00+00:00,USGS-05480986,23.1,117.0
2013-05-29 04:30:00+00:00,USGS-05480986,23.1,115.0
2013-05-29 04:45:00+00:00,USGS-05480986,23.1,115.0
2013-05-29 05:00:00+00:00,USGS-05480986,23.0,118.0
